,BioSample,SRA,bin_amoxicillin-clavulanic acid,mic_amoxicillin-clavulanic acid,bin_ampicillin,mic_ampicillin,bin_azithromycin,mic_azithromycin,bin_cefoxitin,mic_cefoxitin,bin_ceftiofur,mic_ceftiofur,bin_ceftriaxone,mic_ceftriaxone,bin_chloramphenicol,mic_chloramphenicol,bin_ciprofloxacin,mic_ciprofloxacin,bin_gentamicin,mic_gentamicin,bin_kanamycin,mic_kanamycin,bin_nalidixic acid,mic_nalidixic acid,bin_streptomycin,mic_streptomycin,bin_sulfisoxazole,mic_sulfisoxazole,bin_tetracycline,mic_tetracycline,bin_trimethoprim-sulfamethoxazole,mic_trimethoprim-sulfamethoxazole,CFSAN,bin_amikacin,mic_amikacin,bin_sulfamethoxazole,mic_sulfamethoxazole,bin_meropenem,mic_meropenem,EDLB-CDC,bin_colistin,mic_colistin,bin_tigecycline,mic_tigecycline,bin_imipenem,mic_imipenem,bin_nitrofurantoin,mic_nitrofurantoin,bin_cefuroxime,mic_cefuroxime,bin_cefepime,mic_cefepime,bin_ertapenem,mic_ertapenem,bin_amoxicillin,mic_amoxicillin,bin_ticarcillin,mic_ticarcillin,bin_cefalotin,mic_cefalotin,bin_cefotaxime,mic_cefotaxime,bin_sulfonamide,mic_sulfonamide,bin_ceftazidime,mic_ceftazidime,bin_ampicillin-sulbactam,mic_ampicillin-sulbactam,bin_doripenem,mic_doripenem,bin_levofloxacin,mic_levofloxacin,bin_piperacillin-tazobactam,mic_piperacillin-tazobactam,bin_cefazolin,mic_cefazolin,bin_tobramycin,mic_tobramycin,bin_moxifloxacin,mic_moxifloxacin,bin_aztreonam,mic_aztreonam,bin_ceftazidime-avibactam,mic_ceftazidime-avibactam,bin_ceftolozane-tazobactam,mic_ceftolozane-tazobactam,bin_erythromycin,mic_erythromycin,bin_minocycline,mic_minocycline,bin_polymyxin B,mic_polymyxin B
4775,SAMN03988244,SRS1069287,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,,,0.0,2.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,SAMN03988243,SRS1069289,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,4.0,0.0,8.0,0.0,16.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,SAMN03988242,SRS1069288,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,8.0,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,8.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,SAMN03988241,SRS1069290,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,8.0,0.0,16.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,SAMN03988240,SRS1069291,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,8.0,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,4.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,SAMN03988239,SRS1069292,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,16.0,0.0,8.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,4.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,SAMN03988238,SRS1069293,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,16.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,SAMN03988237,SRS1069294,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,,,0.0,4.0,0.0,8.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,SAMN03988236,SRS1069295,1.0,32.0,1.0,32.0,0.0,4.0,,16.0,1.0,8.0,1.0,8.0,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,4.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,SAMN03988235,SRS1069296,0.0,1.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,,,0.0,4.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,SAMN03988234,SRS1069297,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,1.0,,,0.0,2.0,0.0,8.0,0.0,16.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,SAMN03988233,SRS1069298,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,4.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,SAMN03988232,SRS1069299,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.25,,,0.0,4.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,SAMN03988231,SRS1069300,0.0,8.0,1.0,32.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,,,0.0,2.0,0.0,8.0,0.0,64.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,SAMN03988230,SRS1069301,0.0,8.0,1.0,32.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,1.0,16.0,,,0.0,4.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,SAMN03988229,SRS1069302,1.0,32.0,1.0,32.0,0.0,8.0,1.0,32.0,1.0,8.0,1.0,64.0,1.0,32.0,0.0,0.015,1.0,16.0,,,0.0,4.0,1.0,64.0,1.0,256.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,SAMN03988228,SRS1069303,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,,,0.0,2.0,0.0,8.0,0.0,16.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,SAMN03988227,SRS1069304,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,0.0,8.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,SAMN03988226,SRS1069305,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.03,0.0,0.5,,,0.0,4.0,0.0,8.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,SAMN03988225,SRS1069306,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,,8.0,,,0.0,2.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,SAMN03988224,SRS1069307,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,,8.0,,,0.0,2.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,SAMN03988223,SRS1069308,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,,,0.0,2.0,0.0,16.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,SAMN03988222,SRS1069309,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,1.0,,,0.0,4.0,1.0,64.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,SAMN03988221,SRS1069310,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,0.25,0.0,8.0,0.0,0.03,0.0,0.25,,,0.0,4.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,SAMN03988220,SRS1069311,0.0,8.0,1.0,32.0,0.0,8.0,0.0,8.0,0.0,2.0,0.0,0.25,1.0,32.0,1.0,2.0,,8.0,,,1.0,32.0,1.0,64.0,1.0,256.0,1.0,32.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,SAMN03988219,SRS1069314,0.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.03,0.0,0.5,,,0.0,4.0,0.0,4.0,0.0,64.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,SAMN03988218,SRS1069315,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.03,0.0,0.25,,,0.0,4.0,0.0,2.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,SAMN03988217,SRS1069316,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.03,0.0,0.25,,,0.0,4.0,0.0,2.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,SAMN03988216,SRS1069318,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,2.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,SAMN03988215,SRS1069319,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,,,0.0,2.0,0.0,16.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,SAMN03988214,SRS1069320,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,1.0,16.0,,,0.0,2.0,1.0,64.0,1.0,256.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,SAMN03988213,SRS1069321,0.0,8.0,1.0,32.0,0.0,4.0,0.0,1.0,0.0,0.5,0.0,0.25,1.0,32.0,0.0,0.015,1.0,16.0,,,0.0,2.0,1.0,64.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,SAMN03988212,SRS1069322,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,,,0.0,4.0,0.0,16.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,SAMN03287454,SRS834201,,16.0,1.0,32.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,1.0,16.0,,,0.0,2.0,1.0,64.0,0.0,64.0,1.0,32.0,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,SAMN11953788,,,,1.0,32.0,,,,16.0,,,0.0,1.0,,,,0.25,0.0,0.5,,,,,,,,,1.0,32.0,0.0,0.5,,0.0,4.0,,,0.0,0.12,,,8.0,0.0,0.5,0.0,0.5,,,,,0.0,0.5,0.0,0.12,,,,,,,0.0,0.5,,,0.0,1.0,1.0,32.0,0.0,0.12,0.0,0.12,0.0,4.0,1.0,8.0,0.0,4.0,,,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.12,1.0,16.0,,
4810,SAMN11953787,,,,1.0,32.0,,,0.0,8.0,,,1.0,32.0,,,,0.5,1.0,16.0,,,,,,,,,1.0,32.0,0.0,0.5,,0.0,2.0,,,0.0,0.12,,,4.0,0.0,1.0,0.0,0.5,,,,,1.0,32.0,0.0,0.12,,,,,,,1.0,64.0,,,1.0,128.0,1.0,32.0,0.0,0.12,,1.0,1.0,128.0,1.0,8.0,,8.0,,,1.0,64.0,0.0,1.0,1.0,8.0,,,,,,
4811,SAMN11953786,,,,1.0,32.0,,,0.0,2.0,,,1.0,32.0,,,,0.5,0.0,1.0,,,,,,,,,1.0,32.0,0.0,0.5,,0.0,1.0,,,0.0,0.12,,,4.0,0.0,0.5,0.0,0.5,,,,,1.0,32.0,0.0,0.12,,,,,,,1.0,64.0,,,1.0,128.0,1.0,32.0,0.0,0.12,,1.0,,32.0,1.0,8.0,0.0,1.0,,,1.0,64.0,0.0,0.5,0.0,2.0,,,,,,
4812,SAMN11953782,,,,0.0,1.0,,,0.0,2.0,,,0.0,1.0,,,,0.5,0.0,2.0,,,,,,,,,0.0,2.0,0.0,0.5,,0.0,4.0,,,0.0,0.12,,,8.0,0.0,0.5,0.0,0.5,,,,,0.0,0.5,0.0,0.12,,,,,,,0.0,0.5,,,0.0,1.0,0.0,1.0,0.0,0.12,,1.0,0.0,4.0,0.0,2.0,0.0,2.0,,,0.0,2.0,0.0,0.5,0.0,0.5,,,0.0,4.0,,
4813,SAMN05284114,SRS1521570,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,,,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,,,0.0,4.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,0.12,,,,,,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,SAMN05201953,SRS1502273,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,SAMN05201916,SRS1502223,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,SAMN05201712,SRS1502671,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,SAMN05201601,SRS1502526,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,64.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,SAMN03894410,SRS1101902,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,1.0,64.0,0.0,4.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,SAMN03894409,SRS1101903,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,SAMN03894408,SRS1101904,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,SAMN03894407,SRS1101905,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,SAMN03894406,SRS1101906,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,SAMN03894405,SRS1101911,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,SAMN03894404,SRS1101912,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,4.0,0.0,0.015,0.0,1.0,0.0,8.0,0.0,2.0,1.0,64.0,0.0,32.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,SAMN03894403,SRS1101913,,16.0,1.0,32.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,1.0,16.0,1.0,64.0,0.0,4.0,1.0,64.0,1.0,256.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,SAMN03894402,SRS1101914,0.0,2.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,2.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,SAMN03894401,SRS1101915,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.03,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,SAMN03894400,SRS1101916,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.03,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,SAMN03894399,SRS1101917,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,2.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,SAMN03894398,SRS1101918,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,SAMN03894396,SRS1101920,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.5,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,SAMN03894395,SRS1101921,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,SAMN03894394,SRS1101922,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,16.0,0.0,8.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,SAMN03894393,SRS1101923,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,2.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,SAMN03894392,SRS1101929,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,8.0,0.0,4.0,0.0,0.015,0.0,0.25,1.0,64.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,SAMN03894391,SRS1101930,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,8.0,0.0,4.0,0.0,0.015,0.0,0.25,1.0,64.0,0.0,4.0,1.0,64.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,SAMN03894390,SRS1101931,1.0,32.0,1.0,32.0,0.0,4.0,1.0,32.0,1.0,8.0,1.0,8.0,0.0,4.0,0.0,0.015,0.0,0.25,1.0,64.0,0.0,4.0,0.0,32.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,SAMN03894389,SRS1101932,1.0,32.0,1.0,32.0,0.0,4.0,,16.0,,4.0,1.0,4.0,1.0,32.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,1.0,64.0,1.0,256.0,1.0,32.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,SAMN03894388,SRS1101933,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,8.0,0.0,0.015,0.0,0.5,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,SAMN03894387,SRS1101934,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,4.0,0.0,0.015,0.0,0.25,0.0,8.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
